,TICKET_CARRIER,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,avg_price_0,avg_price_1,avg_price_2,avg_price_3,tot_passengers_0,tot_passengers_1,tot_passengers_2,tot_passengers_3,avg_dist_0,avg_dist_1,avg_dist_2,avg_dist_3,Airline.nane_0,tot_passengers_sqr_0,tot_passengers_sqr_1,tot_passengers_sqr_2,tot_passengers_sqr_3,QUARTER_0,avg_dist_sqr_0,avg_dist_sqr_1,avg_dist_sqr_2,avg_dist_sqr_3,AIRLINE_ID_0,Period_0,ID_0
17607,DL,14831,11292,236.971428571429,245.327391304348,178.711363636364,185.2285,7,48,22,20,1158.0,992.434782608696,1415.81818181818,1123.7,Delta Air Lines,49.0,2304.0,484.0,400.0,1,1340964.0,984926.797731569,2004541.12396694,1262701.69,14,0,7399
17608,DL,14831,11298,239.5,251.592857142857,196.502777777778,271.771904761905,22,76,19,22,2249.63636363636,1570.64285714286,1611.61111111111,1554.42857142857,Delta Air Lines,484.0,5776.0,361.0,484.0,1,5060863.76859504,2466918.98469388,2597290.37345679,2416248.18367347,14,0,7400
17609,DL,14831,11433,341.677727272727,348.576946564885,341.276217391304,361.054540816327,135,270,234,202,2265.37878787879,2260.20610687023,2304.99565217391,2326.54591836735,Delta Air Lines,18225.0,72900.0,54756.0,40804.0,1,5131941.05257117,5108531.64553348,5313004.95654064,5412815.91027176,14,0,7401
17610,DL,14831,11618,279.52,306.303333333333,358.32,332.988823529412,17,18,11,17,2676.64705882353,2733.27777777778,2707.0,2702.41176470588,Delta Air Lines,289.0,324.0,121.0,289.0,1,7164439.47750865,7470807.41049383,7327849.0,7303029.34602076,14,0,7402
17611,DL,14831,11697,236.936666666667,272.420526315789,282.1,324.2675,15,20,4,8,2697.0,2717.52631578947,2961.5,2793.75,Delta Air Lines,225.0,400.0,16.0,64.0,1,7273809.0,7384949.27700831,8770482.25,7805039.0625,14,0,7403
17612,DL,14831,11884,239.0,161.989666666667,199.326842105263,181.9372,2,32,19,27,1130.0,973.866666666667,1019.36842105263,997.04,Delta Air Lines,4.0,1024.0,361.0,729.0,1,1276900.0,948416.284444444,1039111.97783934,994088.7616,14,0,7404
17613,DL,14831,12173,249.42875,235.677945205479,254.167446808511,280.696956521739,9,97,54,25,2864.0,2913.02739726027,2881.53191489362,2899.78260869565,Delta Air Lines,81.0,9409.0,2916.0,625.0,1,8202496.0,8485728.61718897,8303226.17655047,8408739.17769376,14,0,7405
17614,DL,14831,12217,348.036,600.883636363636,253.916666666667,364.27,5,11,6,11,2322.6,2366.72727272727,2267.0,2292.27272727273,Delta Air Lines,25.0,121.0,36.0,121.0,1,5394470.76,5601397.98347107,5139289.0,5254514.25619835,14,0,7406
17615,DL,14831,12264,295.664285714286,341.149,266.27,298.452727272727,7,11,11,11,2742.42857142857,2600.2,2652.0,2652.0,Delta Air Lines,49.0,121.0,121.0,121.0,1,7520914.46938776,6761040.04,7033104.0,7033104.0,14,0,7407
17616,DL,14831,12266,208.8975,278.174736842105,204.78,267.0,16,20,1,3,2063.0625,1948.31578947368,2093.0,1779.0,Delta Air Lines,256.0,400.0,1.0,9.0,1,4256226.87890625,3795934.41551247,4380649.0,3164841.0,14,0,7408
17617,DL,14831,12339,267.878148148148,318.773170731707,313.768095238095,300.094347826087,58,44,21,24,2148.66666666667,2221.0243902439,2221.33333333333,2277.21739130435,Delta Air Lines,3364.0,1936.0,441.0,576.0,1,4616768.44444444,4932949.3420583,4934321.77777778,5185719.04725898,14,0,7409
17618,DL,14831,12451,300.7725,378.842727272727,377.235,393.379375,20,22,12,18,2439.35,2440.95454545455,2423.58333333333,2408.875,Delta Air Lines,400.0,484.0,144.0,324.0,1,5950428.4225,5958259.09297521,5873756.17361111,5802678.765625,14,0,7410
17619,DL,14831,12478,216.54,349.727816091954,335.877746478873,338.538095238095,53,89,77,66,2739.24489795918,2736.3908045977,2738.83098591549,2761.30158730159,Delta Air Lines,2809.0,7921.0,5929.0,4356.0,1,7503462.61099542,7487834.63548685,7501195.16941083,7624786.45603427,14,0,7411
17620,DL,14831,12758,259.5,278.58625,347.285454545455,282.784615384615,2,22,11,13,2812.0,2812.0,2968.27272727273,2812.0,Delta Air Lines,4.0,484.0,121.0,169.0,1,7907344.0,7907344.0,8810642.98347108,7907344.0,14,0,7412
17621,DL,14831,12889,113.9775,150.21,140.311835106383,140.801614906832,4,81,1197,1054,544.0,639.376623376623,398.324468085106,386.981366459627,Delta Air Lines,16.0,6561.0,1432809.0,1110916.0,1,295936.0,408802.466520492,158662.381875283,149754.57798696,14,0,7413
17623,DL,14831,12953,196.9492,238.132765957447,185.233333333333,253.856,57,57,6,15,2724.2,2719.57446808511,2710.66666666667,2781.53333333333,Delta Air Lines,3249.0,3249.0,36.0,225.0,1,7421265.64,7396085.28746039,7347713.77777778,7736927.68444444,14,0,7415
17624,DL,14831,12982,272.5,247.048888888889,356.875,272.888333333333,2,13,5,19,2923.0,2923.0,2923.0,2953.66666666667,Delta Air Lines,4.0,169.0,25.0,361.0,1,8543929.0,8543929.0,8543929.0,8724146.77777778,14,0,7417
17625,DL,14831,13198,209.688,272.589189189189,255.515454545455,267.384615384615,25,37,12,26,1861.72,1779.05405405405,1713.63636363636,1642.03846153846,Delta Air Lines,625.0,1369.0,144.0,676.0,1,3466001.3584,3165033.32724616,2936549.58677686,2696290.3091716,14,0,7418
17626,DL,14831,13204,356.601454545455,344.591900826446,230.521875,313.9116,55,125,34,51,2603.09090909091,2568.0826446281,2541.84375,2632.08,Delta Air Lines,3025.0,15625.0,1156.0,2601.0,1,6776082.28099173,6595048.46964005,6460969.64941406,6927845.1264,14,0,7419
17627,DL,14831,13244,340.225,350.631206896552,311.831428571429,346.990588235294,24,59,7,17,1994.625,2190.98275862069,2075.85714285714,2130.35294117647,Delta Air Lines,576.0,3481.0,49.0,289.0,1,3978528.890625,4800405.44857313,4309182.87755102,4538403.65397924,14,0,7420
17630,DL,14831,13485,228.410857142857,336.55126984127,351.08,184.67,44,64,1,1,1865.88571428571,1903.12698412698,2071.0,2323.0,Delta Air Lines,1936.0,4096.0,1.0,1.0,1,3481529.49877551,3621892.31771227,4289041.0,5396329.0,14,0,7423
17631,DL,14831,13487,366.056611570248,388.098618421053,447.242142857143,385.860833333333,313,352,14,13,1636.06198347107,1703.88815789474,1892.71428571429,1879.66666666667,Delta Air Lines,97969.0,123904.0,196.0,169.0,1,2676698.81375931,2903234.85461392,3582367.36734694,3533146.77777778,14,0,7424
17632,DL,14831,13495,587.73,287.560408163265,290.703333333333,331.835,4,52,6,10,2137.25,1991.57142857143,2030.33333333333,2036.0,Delta Air Lines,16.0,2704.0,36.0,100.0,1,4567837.5625,3966356.75510204,4122253.44444444,4145296.0,14,0,7425
17633,DL,14831,13830,184.0,247.33,228.044,224.215,2,14,5,2,2794.0,2839.25,3045.2,2793.0,Delta Air Lines,4.0,196.0,25.0,4.0,1,7806436.0,8061340.5625,9273243.04,7800849.0,14,0,7426
17635,DL,14831,13930,240.663043478261,276.948064516129,1112.85,380.29,25,70,1,2,2175.91304347826,2091.33870967742,1834.0,1926.5,Delta Air Lines,625.0,4900.0,1.0,4.0,1,4734597.57277883,4373697.59859521,3363556.0,3711402.25,14,0,7428
17637,DL,14831,14027,369.432142857143,496.559333333333,285.0,153.82,14,16,1,1,2760.07142857143,2687.26666666667,2800.0,2800.0,Delta Air Lines,196.0,256.0,1.0,1.0,1,7617994.29081633,7221402.13777778,7840000.0,7840000.0,14,0,7430
17638,DL,14831,14057,272.5,138.404642857143,164.34,193.5,1,41,17,4,569.0,882.428571428571,905.0,825.0,Delta Air Lines,1.0,1681.0,289.0,16.0,1,323761.0,778680.183673469,819025.0,680625.0,14,0,7431
17639,DL,14831,14100,204.441355932203,308.030689655172,299.8425,239.48,63,60,4,1,2610.38983050847,2610.56896551724,2759.25,2782.0,Delta Air Lines,3969.0,3600.0,16.0,1.0,1,6814135.06722206,6815070.32372176,7613460.5625,7739524.0,14,0,7432
17640,DL,14831,14107,127.935,181.897321428571,114.376363636364,163.342666666667,8,66,13,15,818.625,737.0,678.0,678.0,Delta Air Lines,64.0,4356.0,169.0,225.0,1,670146.890625,543169.0,459684.0,459684.0,14,0,7433
17641,DL,14831,14122,303.100333333333,294.046571428571,255.513333333333,237.85,32,36,3,1,2499.3,2510.8,2477.33333333333,2642.0,Delta Air Lines,1024.0,1296.0,9.0,1.0,1,6246500.49,6304116.64,6137180.44444444,6980164.0,14,0,7434
17642,DL,14831,14492,285.680952380952,367.96580952381,270.266388888889,282.73962962963,135,110,45,27,2503.97619047619,2529.24761904762,2545.69444444444,2548.11111111111,Delta Air Lines,18225.0,12100.0,2025.0,729.0,1,6269896.76247165,6397093.51845805,6480560.20447531,6492870.2345679,14,0,7435
17646,DL,14831,14683,155.125,324.731666666667,299.61,270.158823529412,4,12,15,19,1671.0,1826.33333333333,1532.81818181818,1545.82352941176,Delta Air Lines,16.0,144.0,225.0,361.0,1,2792241.0,3335493.44444444,2349531.5785124,2389570.38408304,14,0,7440
17647,DL,14831,14730,356.958571428571,396.224,356.4125,380.15,14,15,5,1,2373.0,2447.4,2427.25,2437.0,Delta Air Lines,196.0,225.0,25.0,1.0,1,5631129.0,5989766.76,5891542.5625,5938969.0,14,0,7441
17648,DL,14831,14747,182.896923076923,170.207212475634,168.859277108434,180.52227027027,13,1152,652,569,1281.0,708.206627680312,709.26265060241,699.089189189189,Delta Air Lines,169.0,1327104.0,425104.0,323761.0,1,1640961.0,501556.62749032,503053.507539556,488725.694441198,14,0,7442
17650,DL,14831,14869,258.148,227.60319266055,179.5,145.908888888889,97,904,25,21,606.428571428571,599.346788990826,756.88,618.944444444444,Delta Air Lines,9409.0,817216.0,625.0,441.0,1,367755.612244898,359216.573473613,572867.3344,383092.225308642,14,0,7444
17651,DL,14831,15016,251.440540540541,381.9268,264.42,282.12,37,27,1,1,1893.72972972973,2001.88,1740.0,1910.0,Delta Air Lines,1369.0,729.0,1.0,1.0,1,3586212.28926224,4007523.5344,3027600.0,3648100.0,14,0,7446
17652,DL,14831,15304,318.952682926829,360.089428571429,363.225,275.73,42,73,2,8,2575.85365853659,2554.24285714286,2728.5,2466.0,Delta Air Lines,1764.0,5329.0,4.0,64.0,1,6635022.07019631,6524156.57326531,7444712.25,6081156.0,14,0,7447
17655,DL,14843,10397,314.025506849315,326.462137809187,302.466279069767,375.20833836858,1245,1295,945,706,1550.24383561644,1551.30212014134,1557.51453488372,1559.25075528701,Delta Air Lines,1550025.0,1677025.0,893025.0,498436.0,1,2403255.94986677,2406538.26795503,2425851.52637405,2431262.91786311,14,0,7450
17656,DL,14843,10423,282.291228070175,316.7775,270.928571428571,284.004666666667,72,53,8,16,2386.63157894737,2377.25,2360.0,2410.6,Delta Air Lines,5184.0,2809.0,64.0,256.0,1,5696010.29362881,5651317.5625,5569600.0,5810992.36,14,0,7451
17657,DL,14843,10529,235.282222222222,321.106071428571,230.403125,294.04,36,32,16,9,2406.0,2406.0,2410.5625,2415.125,Delta Air Lines,1296.0,1024.0,256.0,81.0,1,5788836.0,5788836.0,5810811.56640625,5832828.765625,14,0,7452
17658,DL,14843,10599,308.911944444444,359.06976744186,344.514827586207,321.125,40,47,31,31,1681.0,1681.0,1708.96551724138,1681.0,Delta Air Lines,1600.0,2209.0,961.0,961.0,1,2825761.0,2825761.0,2920563.13912009,2825761.0,14,0,7453
17659,DL,14843,10693,293.038421052632,308.32282051282,374.189583333333,274.944090909091,81,46,51,54,1782.12280701754,1798.61538461538,1777.70833333333,1774.68181818182,Delta Air Lines,6561.0,2116.0,2601.0,2916.0,1,3175961.69929209,3235017.30177515,3160246.91840278,3149495.55578512,14,0,7454
17660,DL,14843,10721,228.698571428571,258.500967741935,218.463731343284,195.344025974026,100,145,72,81,1973.14285714286,1842.27419354839,1837.83582089552,1822.67532467532,Delta Air Lines,10000.0,21025.0,5184.0,6561.0,1,3893292.73469388,3393974.20421436,3377640.50456672,3322145.3391803,14,0,7455
17662,DL,14843,10792,265.568305084746,265.373076923077,227.73,230.301463414634,69,95,49,44,2057.64406779661,2005.15384615385,1992.91304347826,2085.73170731707,Delta Air Lines,4761.0,9025.0,2401.0,1936.0,1,4233899.10973858,4020641.94674556,3971702.39886578,4350276.75490779,14,0,7457
17663,DL,14843,10821,254.057142857143,320.358125,251.691481481481,187.8,44,33,27,43,2006.74285714286,2081.25,2048.0,2088.44444444444,Delta Air Lines,1936.0,1089.0,729.0,1849.0,1,4027016.89469388,4331601.5625,4194304.0,4361600.19753086,14,0,7458
17664,DL,14843,10994,259.709375,325.294411764706,340.185,375.282608695652,37,35,21,25,1819.375,1831.17647058824,1806.0,1806.0,Delta Air Lines,1369.0,1225.0,441.0,625.0,1,3310125.390625,3353207.26643599,3261636.0,3261636.0,14,0,7459
17665,DL,14843,11042,281.011568627451,280.853851851852,254.803947368421,252.790322580645,63,154,41,32,2084.62745098039,2055.35555555556,2080.47368421053,2075.96774193548,Delta Air Lines,3969.0,23716.0,1681.0,1024.0,1,4345671.60938101,4224486.45975309,4328370.75069252,4309642.06555671,14,0,7460
17666,DL,14843,11057,325.65,374.483571428571,315.852941176471,247.680909090909,12,14,24,27,1773.0,1773.0,1773.0,1976.22727272727,Delta Air Lines,144.0,196.0,576.0,729.0,1,3143529.0,3143529.0,3143529.0,3905474.23347107,14,0,7461
17667,DL,14843,11066,316.613289473684,278.135590551181,272.35746031746,277.799375,92,140,73,59,2016.89473684211,2035.13385826772,2014.71428571429,2004.875,Delta Air Lines,8464.0,19600.0,5329.0,3481.0,1,4067864.37950138,4141769.82106764,4059073.65306122,4019523.765625,14,0,7462
17668,DL,14843,11193,386.890833333333,373.762222222222,384.968571428571,379.669393939394,65,75,72,34,1981.78333333333,2041.90277777778,2041.65714285714,1954.87878787879,Delta Air Lines,4225.0,5625.0,5184.0,1156.0,1,3927465.18027778,4169366.9538966,4168363.88897959,3821551.07529844,14,0,7463
17669,DL,14843,11267,306.025128205128,298.127027027027,295.829,271.439523809524,42,41,10,23,1979.0,1982.16216216216,1990.7,1984.57142857143,Delta Air Lines,1764.0,1681.0,100.0,529.0,1,3916441.0,3928966.83710738,3962886.49,3938523.75510204,14,0,7464
17670,DL,14843,11278,246.116721311475,304.996909090909,256.609642857143,230.120666666667,67,63,28,30,2010.49180327869,2052.83636363636,2013.14285714286,2009.1,Delta Air Lines,4489.0,3969.0,784.0,900.0,1,4042077.29105079,4214137.13586777,4052744.16326531,4036482.81,14,0,7465
17671,DL,14843,11292,262.291494252874,367.566823529412,291.004814814815,253.111875,117,88,27,16,2865.83908045977,2914.70588235294,2905.33333333333,2805.75,Delta Air Lines,13689.0,7744.0,729.0,256.0,1,8213033.6350905,8495510.38062284,8440961.77777778,7872233.0625,14,0,7466
17672,DL,14843,11298,311.848166666667,332.220789473684,323.699375,315.584615384615,66,39,17,15,2278.0,2278.0,2322.4375,2332.69230769231,Delta Air Lines,4356.0,1521.0,289.0,225.0,1,5189284.0,5189284.0,5393715.94140625,5441453.40236686,14,0,7467
17673,DL,14843,11433,338.633970037453,355.402420382166,348.212014134276,341.052025862069,308,354,311,261,2064.86142322097,2062.94904458599,2057.09540636042,2046.8275862069,Delta Air Lines,94864.0,125316.0,96721.0,68121.0,1,4263652.69710615,4255758.76055824,4231641.51086916,4189503.16765755,14,0,7468
17674,DL,14843,11540,270.915,466.830952380952,327.025,296.5,21,23,2,2,2829.0,2829.0,2829.0,2829.0,Delta Air Lines,441.0,529.0,4.0,4.0,1,8003241.0,8003241.0,8003241.0,8003241.0,14,0,7469
17675,DL,14843,11618,267.445833333333,293.237777777778,181.956,229.957142857143,13,18,5,7,2293.0,2293.0,2293.0,2328.71428571429,Delta Air Lines,169.0,324.0,25.0,49.0,1,5257849.0,5257849.0,5257849.0,5422910.2244898,14,0,7470
17676,DL,14843,11697,250.193333333333,234.482857142857,389.333333333333,313.432,3,7,3,5,2128.0,2128.0,2128.0,2128.0,Delta Air Lines,9.0,49.0,9.0,25.0,1,4528384.0,4528384.0,4528384.0,4528384.0,14,0,7471
17677,DL,14843,12264,299.890606060606,264.705813953488,211.166315789474,188.307368421053,35,45,19,21,1996.0,1914.95348837209,1919.94736842105,1972.42105263158,Delta Air Lines,1225.0,2025.0,361.0,441.0,1,3984016.0,3667046.86262845,3686197.89750693,3890444.80886427,14,0,7472
17678,DL,14843,12266,317.118076923077,371.100333333333,257.713333333333,345.003333333333,26,35,6,7,2236.0,2236.0,2236.0,2236.0,Delta Air Lines,676.0,1225.0,36.0,49.0,1,4999696.0,4999696.0,4999696.0,4999696.0,14,0,7473
17679,DL,14843,12339,308.901,332.839897959184,363.593965517241,255.308615384615,104,108,62,78,2001.08888888889,1987.27551020408,2022.56896551724,1984.6,Delta Air Lines,10816.0,11664.0,3844.0,6084.0,1,4004356.74123457,3949263.95345689,4090785.22027348,3938637.16,14,0,7474
17680,DL,14843,12451,229.564375,321.431612903226,342.803333333333,296.5,38,33,28,26,1861.375,1817.0,1817.0,1817.0,Delta Air Lines,1444.0,1089.0,784.0,676.0,1,3464716.890625,3301489.0,3301489.0,3301489.0,14,0,7475
17681,DL,14843,12478,283.635147219193,300.529014354067,291.482135416667,271.931682600382,3426,3276,2323,1649,1603.41221374046,1602.07081339713,1601.69270833333,1606.13384321224,Delta Air Lines,11737476.0,10732176.0,5396329.0,2719201.0,1,2570930.72717208,2566630.89113894,2565419.53192817,2579665.92231171,14,0,7476
17682,DL,14843,12889,358.436274509804,355.475434782609,323.959090909091,244.8025,60,47,14,4,3420.60784313725,3518.89130434783,3544.90909090909,3432.0,Delta Air Lines,3600.0,2209.0,196.0,16.0,1,11700558.0165321,12382596.0118147,12566380.4628099,11778624.0,14,0,7477
17683,DL,14843,12892,375.165408163265,378.374228187919,369.065737704918,341.1905,128,180,64,67,3580.19387755102,3787.3288590604,3771.67213114754,3763.93333333333,Delta Air Lines,16384.0,32400.0,4096.0,4489.0,1,12817788.2008538,14343859.8866718,14225510.664875,14167194.1377778,14,0,7478
17684,DL,14843,12953,339.052777777778,437.0125,266.105,165.632,18,4,4,5,2365.44444444444,2358.0,2309.0,2309.0,Delta Air Lines,324.0,16.0,16.0,25.0,1,5595327.41975309,5560164.0,5331481.0,5331481.0,14,0,7479
17685,DL,14843,13198,316.702421052632,324.253823529412,236.49,264.502,108,82,1,52,2239.0,2243.70588235294,2239.0,2246.11111111111,Delta Air Lines,11664.0,6724.0,1.0,2704.0,1,5013121.0,5034216.08650519,5013121.0,5045015.12345679,14,0,7480
17687,DL,14843,13244,312.120714285714,364.804150943396,287.41,307.718461538462,63,58,1,31,1900.58928571429,1879.0,2690.0,1879.0,Delta Air Lines,3969.0,3364.0,1.0,961.0,1,3612239.63297194,3530641.0,7236100.0,3530641.0,14,0,7482
17690,DL,14843,13487,363.947058823529,384.806140350877,301.166923076923,288.448181818182,436,578,29,11,2459.51604278075,2436.29824561404,2463.42307692308,2489.63636363636,Delta Air Lines,190096.0,334084.0,841.0,121.0,1,6049219.16469587,5935549.14158203,6068453.25591716,6198289.22314049,14,0,7485
17694,DL,14843,13930,240.397875,248.16375,209.682727272727,266.438947368421,100,80,22,19,2222.375,2217.23611111111,2262.31818181818,2269.84210526316,Delta Air Lines,10000.0,6400.0,484.0,361.0,1,4938950.640625,4916135.97241512,5118083.55578513,5152183.18282549,14,0,7489
17698,DL,14843,14100,202.398333333333,342.1875,232.9575,212.998571428571,19,17,8,8,2039.33333333333,1985.0625,1952.5,1989.71428571429,Delta Air Lines,361.0,289.0,64.0,64.0,1,4158880.44444444,3940473.12890625,3812256.25,3958962.93877551,14,0,7493
17700,DL,14843,14122,222.046363636364,271.473222222222,217.59125,186.222222222222,52,100,8,10,2019.09090909091,2021.73333333333,2005.5,1938.0,Delta Air Lines,2704.0,10000.0,64.0,100.0,1,4076728.09917355,4087405.67111111,4022030.25,3755844.0,14,0,7495
17702,DL,14843,14492,238.54523364486,273.918846153846,252.79,159.5,143,123,1,1,1906.42056074766,1913.94230769231,1903.0,2025.0,Delta Air Lines,20449.0,15129.0,1.0,1.0,1,3634439.35444144,3663175.15717456,3621409.0,4100625.0,14,0,7497
17704,DL,14843,14576,228.40829787234,266.5825,238.846363636364,291.177692307692,56,85,11,15,2111.31914893617,2089.5,1980.36363636364,2129.07692307692,Delta Air Lines,3136.0,7225.0,121.0,225.0,1,4457668.54866455,4366010.25,3921840.1322314,4532968.5443787,14,0,7499
17707,DL,14843,14730,306.3368,310.576911764706,375.51,261.27,58,74,1,1,1875.36,1868.0,1868.0,1868.0,Delta Air Lines,3364.0,5476.0,1.0,1.0,1,3516975.1296,3489424.0,3489424.0,3489424.0,14,0,7502
17709,DL,14843,14771,377.847727272727,363.588170731707,339.3,267.82,45,90,1,1,3778.59090909091,3953.82926829268,3686.0,4184.0,Delta Air Lines,2025.0,8100.0,1.0,1.0,1,14277749.2582645,15632765.8828079,13586596.0,17505856.0,14,0,7504
17711,DL,14843,14869,418.485630252101,462.246074766355,412.98,332.235,128,131,1,2,3311.18487394958,3354.60747663551,3588.0,3362.5,Delta Air Lines,16384.0,17161.0,1.0,4.0,1,10963945.2694725,11253391.3222989,12873744.0,11306406.25,14,0,7506
17715,DL,14843,15096,312.39,253.108059701493,207.883333333333,342.999,28,74,3,10,2127.4,1894.67164179104,1985.0,2070.3,Delta Air Lines,784.0,5476.0,9.0,100.0,1,4525830.76,3589780.63020717,3940225.0,4286142.09,14,0,7512
17719,DL,14869,10140,148.013076923077,233.586216216216,219.920869565217,227.967105263158,14,421,25,47,493.0,493.0,493.0,493.0,Delta Air Lines,196.0,177241.0,625.0,2209.0,1,243049.0,243049.0,243049.0,243049.0,14,0,7516
17720,DL,14869,10257,412.404347826087,412.36,349.68619047619,312.25,46,60,21,11,2065.65217391304,2146.81355932203,2150.0,2058.45454545455,Delta Air Lines,2116.0,3600.0,441.0,121.0,1,4266918.90359168,4608808.45848894,4622500.0,4237235.11570248,14,0,7517
17721,DL,14869,10299,453.126129032258,396.246336633663,324.421818181818,333.907037037037,87,126,23,30,2173.58064516129,2258.0495049505,2146.36363636364,2195.55555555556,Delta Air Lines,7569.0,15876.0,529.0,900.0,1,4724452.82101977,5098787.56680718,4606876.85950413,4820464.19753086,14,0,7518
17722,DL,14869,10397,395.203900118906,440.484739583333,401.578143100511,421.569055374593,1649,1745,1151,1237,1692.62782401902,1725.01979166667,1673.62521294719,1666.81921824104,Delta Air Lines,2719201.0,3045025.0,1324801.0,1530169.0,1,2864988.95064338,2975693.28164171,2801021.35341252,2778286.30629768,14,0,7519
17723,DL,14869,10423,311.131379310345,323.342404761905,338.825961538462,297.467697368421,30,545,183,246,1086.0,1110.90952380952,1100.21794871795,1090.90789473684,Delta Air Lines,900.0,297025.0,33489.0,60516.0,1,1179396.0,1234119.9700907,1210479.53468113,1190080.03479917,14,0,7520
17724,DL,14869,10529,331.152764705882,353.513041237113,339.493695652174,327.83,177,200,96,67,2137.14117647059,2136.99484536082,2180.89130434783,2137.58208955224,Delta Air Lines,31329.0,40000.0,9216.0,4489.0,1,4567372.40816609,4566746.96909874,4756286.88137996,4569257.18957452,14,0,7521
17725,DL,14869,10599,404.541382978723,396.153428571429,370.586379310345,346.423620689655,97,116,60,60,1793.04255319149,1810.3619047619,1836.60344827586,1769.58620689655,Delta Air Lines,9409.0,13456.0,3600.0,3600.0,1,3215001.59755545,3277410.22621315,3373112.22621879,3131435.34363853,14,0,7522
17726,DL,14869,10693,369.071494252874,353.30045045045,341.454210526316,306.982620689655,90,287,20,239,1760.72413793103,1642.04054054054,1603.21052631579,1472.33103448276,Delta Air Lines,8100.0,82369.0,400.0,57121.0,1,3100149.48989298,2696297.13677867,2570283.99168975,2167758.67510107,14,0,7523
17727,DL,14869,10713,202.121677419355,229.954083769634,160.14,204.342761904762,432,467,65,142,290.0,290.0,290.0,290.0,Delta Air Lines,186624.0,218089.0,4225.0,20164.0,1,84100.0,84100.0,84100.0,84100.0,14,0,7524
17728,DL,14869,10721,430.691258278146,466.010879566982,421.743238095238,348.272266009852,1175,1154,906,1003,2143.29006622517,2159.69282814614,2129.42476190476,2127.31691297209,Delta Air Lines,1380625.0,1331716.0,820836.0,1006009.0,1,4593692.30797947,4664273.11194589,4534449.81661315,4525477.24821708,14,0,7525
17729,DL,14869,10785,397.031842105263,401.050526315789,404.442,333.615833333333,38,40,5,12,2271.55263157895,2133.47368421053,2310.8,2159.83333333333,Delta Air Lines,1444.0,1600.0,25.0,144.0,1,5159951.35803324,4551709.96121884,5339796.64,4664880.02777778,14,0,7526
17730,DL,14869,10792,365.092,348.350923076923,369.661,294.110909090909,50,66,20,22,1855.16,1934.76923076923,1895.85,1820.68181818182,Delta Air Lines,2500.0,4356.0,400.0,484.0,1,3441618.6256,3743331.97633136,3594247.2225,3314882.28305785,14,0,7527
17731,DL,14869,10800,217.174285714286,231.282098214286,292.495714285714,231.039375,15,414,7,16,574.0,574.0,574.0,574.0,Delta Air Lines,225.0,171396.0,49.0,256.0,1,329476.0,329476.0,329476.0,329476.0,14,0,7528
17732,DL,14869,10821,317.170799220273,329.992948960302,317.497994011976,340.212912280702,1118,1173,636,518,1892.35087719298,1883.58223062382,1885.75748502994,1881.72280701754,Delta Air Lines,1249924.0,1375929.0,404496.0,268324.0,1,3580991.84241305,3547882.0195218,3556081.29234644,3540880.72244998,14,0,7529
17733,DL,14869,10868,401.20746031746,416.036610169491,371.601538461538,382.870714285714,70,66,14,14,1855.11111111111,1811.74576271186,1782.0,1803.92857142857,Delta Air Lines,4900.0,4356.0,196.0,196.0,1,3441437.2345679,3282422.7087044,3175524.0,3254158.29081633,14,0,7530
17734,DL,14869,10994,390.933689320388,382.244299065421,446.724666666667,386.995652173913,113,126,63,74,1913.45631067961,1929.38317757009,1906.03333333333,1923.97101449275,Delta Air Lines,12769.0,15876.0,3969.0,5476.0,1,3661315.05287963,3722519.44589047,3632963.06777778,3701664.46460828,14,0,7531
17735,DL,14869,11042,359.581829268293,395.553619047619,392.260625,314.5636,87,107,16,25,1806.42682926829,1705.8,1942.875,1710.64,Delta Air Lines,7569.0,11449.0,256.0,625.0,1,3263177.8895003,2909753.64,3774763.265625,2926289.2096,14,0,7532
17736,DL,14869,11057,359.708846153846,372.255110294118,302.13408839779,276.640772727273,431,415,312,305,1793.51748251748,1792.24264705882,1791.18784530387,1763.24090909091,Delta Air Lines,185761.0,172225.0,97344.0,93025.0,1,3216704.96009585,3212133.70593642,3208353.89716431,3109018.50349174,14,0,7533
17737,DL,14869,11066,371.864709677419,346.44217877095,298.672962962963,313.187142857143,158,184,28,43,1761.49677419355,1765.05586592179,1828.18518518519,1820.14285714286,Delta Air Lines,24964.0,33856.0,784.0,1849.0,1,3102870.88549428,3115422.20982491,3342261.07133059,3312920.02040816,14,0,7534
17738,DL,14869,11193,374.238945454545,387.073175487465,380.003692307692,390.770097560976,539,507,309,310,1523.32363636364,1517.71866295265,1550.12307692308,1518.47804878049,Delta Air Lines,290521.0,257049.0,95481.0,96100.0,1,2320514.90110413,2303469.93987477,2402881.55360947,2305775.5846282,14,0,7535
17739,DL,14869,11267,314.655454545455,386.992653061224,350.140769230769,318.424,55,54,14,15,1730.43636363636,1789.42857142857,1810.76923076923,1925.6,Delta Air Lines,3025.0,2916.0,196.0,225.0,1,2994410.00859504,3202054.6122449,3278885.20710059,3707935.36,14,0,7536
17740,DL,14869,11278,402.41492040521,467.023153724247,420.748857938719,399.891297709924,1201,1228,610,656,1881.79450072359,1882.42155309033,1888.09192200557,1885.68956743003,Delta Air Lines,1442401.0,1507984.0,372100.0,430336.0,1,3541150.54295354,3543510.90353902,3564891.10594269,3555825.14471444,14,0,7537
